datetime,city,o3,no2,pm25
2023-01-15 06:00:00,Birmingham A4540 Roadside,72.5437,4.52583,2.712
2023-01-15 07:00:00,Birmingham A4540 Roadside,69.99918,6.1944,2.807
2023-01-15 08:00:00,Birmingham A4540 Roadside,68.00348,9.7513,2.311
2023-01-15 09:00:00,Birmingham A4540 Roadside,63.36348,13.52143,3.467
2023-01-15 10:00:00,Birmingham A4540 Roadside,63.71272,13.41355,4.033
2023-01-15 11:00:00,Birmingham A4540 Roadside,63.2138,14.81158,4.953
2023-01-15 12:00:00,Birmingham A4540 Roadside,67.80391,12.81969,4.575
2023-01-15 13:00:00,Birmingham A4540 Roadside,65.70842,15.07802,5.519
2023-01-15 14:00:00,Birmingham A4540 Roadside,61.2181,20.03339,5.189
2023-01-15 15:00:00,Birmingham A4540 Roadside,60.12046,20.19902,4.458
2023-01-15 16:00:00,Birmingham A4540 Roadside,57.02713,21.91579,4.08
2023-01-15 17:00:00,Birmingham A4540 Roadside,49.19401,30.86633,4.599
2023-01-15 18:00:00,Birmingham A4540 Roadside,44.50411,35.2248,3.797
2023-01-15 19:00:00,Birmingham A4540 Roadside,40.01379,41.03701,4.835
2023-01-15 20:00:00,Birmingham A4540 Roadside,40.01379,38.02328,3.939
2023-01-15 21:00:00,Birmingham A4540 Roadside,39.81421,38.23922,4.08
2023-01-15 22:00:00,Birmingham A4540 Roadside,39.46497,36.78214,6.274
2023-01-15 23:00:00,Birmingham A4540 Roadside,37.31959,36.18995,8.231
2023-01-16 00:00:00,Birmingham A4540 Roadside,13.27141,53.85243,9.08
2023-01-16 01:00:00,Birmingham A4540 Roadside,3.9914,67.81682,10.896
2023-01-16 02:00:00,Birmingham A4540 Roadside,3.65878,52.7853,9.292
2023-01-16 03:00:00,Birmingham A4540 Roadside,3.89162,47.22561,10.849
2023-01-16 04:00:00,Birmingham A4540 Roadside,7.23441,47.05516,10.401
2023-01-16 05:00:00,Birmingham A4540 Roadside,29.48647,28.51753,7.382
2023-01-16 06:00:00,Birmingham A4540 Roadside,30.18496,31.85349,7.382
2023-01-16 07:00:00,Birmingham A4540 Roadside,17.16302,51.37706,6.91
2023-01-16 08:00:00,Birmingham A4540 Roadside,21.85292,51.26066,9.505
2023-01-16 09:00:00,Birmingham A4540 Roadside,17.46238,56.43556,12.995
2023-01-16 10:00:00,Birmingham A4540 Roadside,30.18496,41.76238,10.283
2023-01-16 11:00:00,Birmingham A4540 Roadside,38.71658,42.62658,4.717
2023-01-16 12:00:00,Birmingham A4540 Roadside,42.6082,34.42797,5.59
2023-01-16 13:00:00,Birmingham A4540 Roadside,44.50411,30.75766,3.042
2023-01-16 14:00:00,Birmingham A4540 Roadside,46.15056,31.71945,2.618
2023-01-16 15:00:00,Birmingham A4540 Roadside,43.50626,41.66025,3.325
2023-01-16 16:00:00,Birmingham A4540 Roadside,37.2697,45.17574,2.759
2023-01-16 17:00:00,Birmingham A4540 Roadside,26.89206,72.37772,3.821
2023-01-16 18:00:00,Birmingham A4540 Roadside,12.12388,82.80916,6.958
2023-01-16 19:00:00,Birmingham A4540 Roadside,7.03484,74.71217,11.274
2023-01-16 20:00:00,Birmingham A4540 Roadside,10.87657,71.67456,10.613
2023-01-16 21:00:00,Birmingham A4540 Roadside,10.42753,71.28508,9.646
2023-01-16 22:00:00,Birmingham A4540 Roadside,15.71614,60.70675,9.222
2023-01-16 23:00:00,Birmingham A4540 Roadside,23.54926,47.88291,8.821
2023-01-17 00:00:00,Birmingham A4540 Roadside,8.73119,62.49164,10.873
2023-01-17 01:00:00,Birmingham A4540 Roadside,9.57936,55.26212,7.995
2023-01-17 02:00:00,Birmingham A4540 Roadside,10.57721,49.36641,6.156
2023-01-17 03:00:00,Birmingham A4540 Roadside,10.32775,45.01315,6.557
2023-01-17 04:00:00,Birmingham A4540 Roadside,4.29076,51.17801,6.934
2023-01-17 05:00:00,Birmingham A4540 Roadside,1.69635,51.25993,6.934
2023-01-17 06:00:00,Birmingham A4540 Roadside,0.6486,57.83439,6.014
2023-01-17 07:00:00,Birmingham A4540 Roadside,-0.84817,76.24923,8.538
2023-01-17 08:00:00,Birmingham A4540 Roadside,-2.09549,83.91442,7.854
2023-01-17 09:00:00,Birmingham A4540 Roadside,1.54667,94.13767,8.302
2023-01-17 10:00:00,Birmingham A4540 Roadside,4.78968,86.0347,8.467
2023-01-17 11:00:00,Birmingham A4540 Roadside,9.28,86.0347,13.231
2023-01-17 12:00:00,Birmingham A4540 Roadside,17.76173,58.68762,14.976
2023-01-17 13:00:00,Birmingham A4540 Roadside,27.14152,51.06392,11.84
2023-01-17 14:00:00,Birmingham A4540 Roadside,33.97679,39.76062,8.278
2023-01-17 15:00:00,Birmingham A4540 Roadside,31.73163,45.01462,7.264
2023-01-17 16:00:00,Birmingham A4540 Roadside,28.08948,54.74298,7.453
2023-01-17 17:00:00,Birmingham A4540 Roadside,15.36689,74.84627,9.623
2023-01-17 18:00:00,Birmingham A4540 Roadside,11.22581,79.64733,8.231
2023-01-17 19:00:00,Birmingham A4540 Roadside,12.6228,80.57794,10.448
2023-01-17 20:00:00,Birmingham A4540 Roadside,13.22151,63.40929,12.642
2023-01-17 21:00:00,Birmingham A4540 Roadside,20.30625,50.69635,8.868
2023-01-17 22:00:00,Birmingham A4540 Roadside,29.68604,39.17028,6.179
2023-01-17 23:00:00,Birmingham A4540 Roadside,39.46497,29.65333,4.198
2023-01-18 00:00:00,Birmingham A4540 Roadside,44.95314,20.9406,3.726
2023-01-18 01:00:00,Birmingham A4540 Roadside,50.49121,13.41882,2.901
2023-01-18 02:00:00,Birmingham A4540 Roadside,50.62426,13.56355,2.807
2023-01-18 03:00:00,Birmingham A4540 Roadside,44.35443,16.10355,3.137
2023-01-18 04:00:00,Birmingham A4540 Roadside,49.19401,12.40255,2.925
2023-01-18 05:00:00,Birmingham A4540 Roadside,42.40863,19.19303,2.5
2023-01-18 06:00:00,Birmingham A4540 Roadside,31.98109,32.40505,2.736
2023-01-18 07:00:00,Birmingham A4540 Roadside,20.00689,51.21115,2.948
2023-01-18 08:00:00,Birmingham A4540 Roadside,14.31915,57.39303,4.033
2023-01-18 09:00:00,Birmingham A4540 Roadside,9.37979,65.07059,5.118
2023-01-18 10:00:00,Birmingham A4540 Roadside,18.31055,58.6016,4.67
2023-01-18 11:00:00,Birmingham A4540 Roadside,23.24991,55.66149,5.849
2023-01-18 12:00:00,Birmingham A4540 Roadside,25.04604,53.60006,7.217
2023-01-18 13:00:00,Birmingham A4540 Roadside,33.57765,48.32178,7.193
2023-01-18 14:00:00,Birmingham A4540 Roadside,34.5755,48.8189,7.618
2023-01-18 15:00:00,Birmingham A4540 Roadside,35.57335,53.23996,6.321
2023-01-18 16:00:00,Birmingham A4540 Roadside,29.58625,55.08743,8.774
2023-01-18 17:00:00,Birmingham A4540 Roadside,19.65764,65.14857,8.066
2023-01-18 18:00:00,Birmingham A4540 Roadside,23.89851,59.28344,8.585
2023-01-18 19:00:00,Birmingham A4540 Roadside,24.74668,50.1931,10.778
2023-01-18 20:00:00,Birmingham A4540 Roadside,35.67314,36.60584,6.509
2023-01-18 21:00:00,Birmingham A4540 Roadside,34.77507,44.7084,4.151
2023-01-18 22:00:00,Birmingham A4540 Roadside,34.12647,43.18779,3.373
2023-01-18 23:00:00,Birmingham A4540 Roadside,28.73808,50.2087,4.198
2023-01-19 00:00:00,Birmingham A4540 Roadside,24.34754,44.54979,5.825
2023-01-19 01:00:00,Birmingham A4540 Roadside,22.55141,46.14584,4.882
2023-01-19 02:00:00,Birmingham A4540 Roadside,16.36474,45.41605,4.623
2023-01-19 03:00:00,Birmingham A4540 Roadside,30.98324,34.7181,3.774
2023-01-19 04:00:00,Birmingham A4540 Roadside,35.62324,30.836,3.302
2023-01-19 05:00:00,Birmingham A4540 Roadside,14.26926,46.03762,3.892
2023-01-19 06:00:00,Birmingham A4540 Roadside,5.28861,59.32708,4.552
2023-01-19 07:00:00,Birmingham A4540 Roadside,8.78108,55.60924,5.094
2023-01-19 08:00:00,Birmingham A4540 Roadside,3.19312,73.87256,8.255
2023-01-19 09:00:00,Birmingham A4540 Roadside,3.04344,85.24767,8.609
2023-01-19 10:00:00,Birmingham A4540 Roadside,9.82882,74.85501,6.156
2023-01-19 11:00:00,Birmingham A4540 Roadside,11.02624,68.89579,9.292
2023-01-19 12:00:00,Birmingham A4540 Roadside,17.41248,66.54381,9.953
2023-01-19 13:00:00,Birmingham A4540 Roadside,27.39098,50.30303,10.401
2023-01-19 14:00:00,Birmingham A4540 Roadside,29.08733,51.56106,12.076
2023-01-19 15:00:00,Birmingham A4540 Roadside,33.37808,65.4474,5.849
2023-01-19 16:00:00,Birmingham A4540 Roadside,33.52776,55.27776,4.882
2023-01-19 17:00:00,Birmingham A4540 Roadside,22.35184,69.16588,13.396
2023-01-19 18:00:00,Birmingham A4540 Roadside,20.20646,78.84216,6.014
2023-01-19 19:00:00,Birmingham A4540 Roadside,17.01334,68.56331,9.175
2023-01-19 20:00:00,Birmingham A4540 Roadside,21.70324,63.09503,7.618
2023-01-19 21:00:00,Birmingham A4540 Roadside,32.23056,48.98862,5.519
2023-01-19 22:00:00,Birmingham A4540 Roadside,34.42583,48.16822,5.708
2023-01-19 23:00:00,Birmingham A4540 Roadside,46.40003,36.96011,7.146
2023-01-20 00:00:00,Birmingham A4540 Roadside,55.03143,22.08847,4.552
2023-01-20 01:00:00,Birmingham A4540 Roadside,49.22727,26.2992,3.939
2023-01-20 02:00:00,Birmingham A4540 Roadside,48.36246,23.43931,4.009
2023-01-20 03:00:00,Birmingham A4540 Roadside,47.74712,21.31465,4.104
2023-01-20 04:00:00,Birmingham A4540 Roadside,44.45422,26.25822,4.458
2023-01-20 05:00:00,Birmingham A4540 Roadside,39.56475,32.47266,4.175
2023-01-20 06:00:00,Birmingham A4540 Roadside,31.83142,41.231,4.693
2023-01-20 07:00:00,Birmingham A4540 Roadside,25.49507,61.5217,4.623
2023-01-20 08:00:00,Birmingham A4540 Roadside,15.21721,68.02954,6.509
2023-01-20 09:00:00,Birmingham A4540 Roadside,8.58151,84.46772,6.887
2023-01-20 10:00:00,Birmingham A4540 Roadside,14.81807,64.62982,6.156
2023-01-20 11:00:00,Birmingham A4540 Roadside,20.10668,54.66746,6.792
2023-01-20 12:00:00,Birmingham A4540 Roadside,24.29765,49.06172,7.429
2023-01-20 13:00:00,Birmingham A4540 Roadside,34.27615,40.9069,7.972
2023-01-20 14:00:00,Birmingham A4540 Roadside,28.88776,46.25702,9.788
2023-01-20 15:00:00,Birmingham A4540 Roadside,26.49292,54.6593,9.127
2023-01-20 16:00:00,Birmingham A4540 Roadside,18.16087,61.24897,8.892
2023-01-20 17:00:00,Birmingham A4540 Roadside,6.6856,73.91179,9.859
2023-01-20 18:00:00,Birmingham A4540 Roadside,3.19312,81.01739,11.793
2023-01-20 19:00:00,Birmingham A4540 Roadside,2.24516,75.7474,17.807
2023-01-20 20:00:00,Birmingham A4540 Roadside,2.19527,69.39646,17.5
2023-01-20 21:00:00,Birmingham A4540 Roadside,1.9957,62.58339,14.458
2023-01-20 22:00:00,Birmingham A4540 Roadside,1.79613,63.33529,15.259
2023-01-20 23:00:00,Birmingham A4540 Roadside,1.49678,61.84358,13.821
2023-01-21 00:00:00,Birmingham A4540 Roadside,1.39699,56.8037,11.745
2023-01-21 01:00:00,Birmingham A4540 Roadside,1.19742,61.14239,14.929
2023-01-21 02:00:00,Birmingham A4540 Roadside,0.99785,56.66631,20.377
2023-01-21 03:00:00,Birmingham A4540 Roadside,0.74839,55.57075,13.043
2023-01-21 04:00:00,Birmingham A4540 Roadside,0.94796,54.35428,15.354
2023-01-21 05:00:00,Birmingham A4540 Roadside,0.74839,50.43488,17.076
2023-01-21 06:00:00,Birmingham A4540 Roadside,0.44903,45.46472,15.401
2023-01-21 07:00:00,Birmingham A4540 Roadside,0.54882,68.25769,17.901
2023-01-21 08:00:00,Birmingham A4540 Roadside,0.49893,63.37129,20.448
2023-01-21 09:00:00,Birmingham A4540 Roadside,0.54882,67.56384,20.236
2023-01-21 10:00:00,Birmingham A4540 Roadside,1.19742,65.66837,23.703
2023-01-21 11:00:00,Birmingham A4540 Roadside,2.34495,64.75113,27.665
2023-01-21 12:00:00,Birmingham A4540 Roadside,5.53807,53.95155,28.255
2023-01-21 13:00:00,Birmingham A4540 Roadside,13.77033,60.04323,23.797
2023-01-21 14:00:00,Birmingham A4540 Roadside,23.69894,51.96203,14.859
2023-01-21 15:00:00,Birmingham A4540 Roadside,35.67314,42.84605,13.043
2023-01-21 16:00:00,Birmingham A4540 Roadside,20.6056,68.38059,13.443
2023-01-21 17:00:00,Birmingham A4540 Roadside,8.78108,68.15352,17.972
2023-01-21 18:00:00,Birmingham A4540 Roadside,1.9957,79.7213,22.783
2023-01-21 19:00:00,Birmingham A4540 Roadside,2.24516,90.4247,31.061
2023-01-21 20:00:00,Birmingham A4540 Roadside,1.9957,84.08107,
2023-01-21 21:00:00,Birmingham A4540 Roadside,1.94581,88.63234,
2023-01-21 22:00:00,Birmingham A4540 Roadside,1.39699,72.04844,
2023-01-21 23:00:00,Birmingham A4540 Roadside,1.29721,75.01198,35.142
2023-01-22 00:00:00,Birmingham A4540 Roadside,1.24731,56.5062,32.241
2023-01-22 01:00:00,Birmingham A4540 Roadside,0.8648,58.12106,29.34
2023-01-22 02:00:00,Birmingham A4540 Roadside,1.92918,48.9581,27.948
2023-01-22 03:00:00,Birmingham A4540 Roadside,0.79828,47.23659,26.156
2023-01-22 04:00:00,Birmingham A4540 Roadside,0.79828,45.09584,24.835
2023-01-22 05:00:00,Birmingham A4540 Roadside,3.44258,38.57644,24.599
2023-01-22 06:00:00,Birmingham A4540 Roadside,1.04774,44.60826,21.91
2023-01-22 07:00:00,Birmingham A4540 Roadside,2.34495,46.91708,22.241
2023-01-22 08:00:00,Birmingham A4540 Roadside,0.49893,50.63064,23.561
2023-01-22 09:00:00,Birmingham A4540 Roadside,1.19742,52.98161,21.415
2023-01-22 10:00:00,Birmingham A4540 Roadside,3.74194,59.0718,18.467
2023-01-22 11:00:00,Birmingham A4540 Roadside,9.13033,54.4857,17.193
2023-01-22 12:00:00,Birmingham A4540 Roadside,14.11958,56.79217,17.076
2023-01-22 13:00:00,Birmingham A4540 Roadside,19.55786,50.65047,17.429
2023-01-22 14:00:00,Birmingham A4540 Roadside,25.59485,47.37988,14.528
2023-01-22 15:00:00,Birmingham A4540 Roadside,22.10238,48.98663,15.66
2023-01-22 16:00:00,Birmingham A4540 Roadside,11.47528,59.60953,18.703
2023-01-22 17:00:00,Birmingham A4540 Roadside,7.08474,61.62266,20.66
2023-01-22 18:00:00,Birmingham A4540 Roadside,3.69205,71.0854,22.123
2023-01-22 19:00:00,Birmingham A4540 Roadside,2.84387,68.45066,30.967
2023-01-22 20:00:00,Birmingham A4540 Roadside,2.49463,63.82911,24.552
2023-01-22 21:00:00,Birmingham A4540 Roadside,2.29506,68.57473,24.906
2023-01-22 22:00:00,Birmingham A4540 Roadside,2.54452,62.56427,23.326
2023-01-22 23:00:00,Birmingham A4540 Roadside,3.39269,61.22864,24.623
2023-01-23 00:00:00,Birmingham A4540 Roadside,5.83742,51.49221,22.193
2023-01-23 01:00:00,Birmingham A4540 Roadside,12.30682,40.77282,21.486
2023-01-23 02:00:00,Birmingham A4540 Roadside,13.1051,37.99119,19.882
2023-01-23 03:00:00,Birmingham A4540 Roadside,13.22151,33.12252,20.212
2023-01-23 04:00:00,Birmingham A4540 Roadside,12.82237,28.78615,21.675
2023-01-23 05:00:00,Birmingham A4540 Roadside,8.73119,34.94469,24.198
2023-01-23 06:00:00,Birmingham A4540 Roadside,4.88946,39.8652,24.882
2023-01-23 07:00:00,Birmingham A4540 Roadside,2.09549,52.04108,24.977
2023-01-23 08:00:00,Birmingham A4540 Roadside,1.54667,59.62068,25.165
2023-01-23 09:00:00,Birmingham A4540 Roadside,1.89592,67.99372,24.175
2023-01-23 10:00:00,Birmingham A4540 Roadside,5.38839,63.48309,19.741
2023-01-23 11:00:00,Birmingham A4540 Roadside,7.63355,65.54444,18.491
2023-01-23 12:00:00,Birmingham A4540 Roadside,15.11743,65.54444,18.16
2023-01-23 13:00:00,Birmingham A4540 Roadside,15.11743,65.54444,18.16
2023-01-23 14:00:00,Birmingham A4540 Roadside,15.11743,65.54444,18.16
2023-01-23 15:00:00,Birmingham A4540 Roadside,15.11743,,19.458
2023-01-23 16:00:00,Birmingham A4540 Roadside,,,19.245
2023-01-23 17:00:00,Birmingham A4540 Roadside,2.49463,80.03356,19.387
2023-01-23 18:00:00,Birmingham A4540 Roadside,3.14323,85.4949,17.665
2023-01-23 19:00:00,Birmingham A4540 Roadside,1.79613,85.84228,23.255
2023-01-23 20:00:00,Birmingham A4540 Roadside,2.19527,95.35792,26.014
2023-01-23 21:00:00,Birmingham A4540 Roadside,1.89592,86.80965,27.712
2023-01-23 22:00:00,Birmingham A4540 Roadside,1.84602,86.46274,33.137
2023-01-23 23:00:00,Birmingham A4540 Roadside,1.59656,84.52319,30.873
2023-01-24 00:00:00,Birmingham A4540 Roadside,1.54667,79.68412,35.354
2023-01-24 01:00:00,Birmingham A4540 Roadside,1.46351,77.23626,35.283
2023-01-24 02:00:00,Birmingham A4540 Roadside,1.59656,55.39937,32.17
2023-01-24 03:00:00,Birmingham A4540 Roadside,1.09763,51.19512,29.67
2023-01-24 04:00:00,Birmingham A4540 Roadside,1.04774,45.76039,28.656
2023-01-24 05:00:00,Birmingham A4540 Roadside,1.19742,54.46375,28.066
2023-01-24 06:00:00,Birmingham A4540 Roadside,0.49893,51.99204,26.179
2023-01-24 07:00:00,Birmingham A4540 Roadside,0.74839,66.49551,26.439
2023-01-24 08:00:00,Birmingham A4540 Roadside,0.44903,80.69282,27.311
2023-01-24 09:00:00,Birmingham A4540 Roadside,0.89807,80.25858,28.75
2023-01-24 10:00:00,Birmingham A4540 Roadside,0.59871,88.47192,39.576
2023-01-24 11:00:00,Birmingham A4540 Roadside,-0.94796,97.87371,
2023-01-24 12:00:00,Birmingham A4540 Roadside,8.93076,67.3106,23.915
2023-01-24 13:00:00,Birmingham A4540 Roadside,9.52947,62.74151,29.929
2023-01-24 14:00:00,Birmingham A4540 Roadside,6.98495,74.60423,37.689
2023-01-24 15:00:00,Birmingham A4540 Roadside,3.94151,77.59038,39.552
2023-01-24 16:00:00,Birmingham A4540 Roadside,3.94151,70.77677,29.387
2023-01-24 17:00:00,Birmingham A4540 Roadside,5.73764,67.80029,18.726
2023-01-24 18:00:00,Birmingham A4540 Roadside,14.86797,56.29753,12.5
2023-01-24 19:00:00,Birmingham A4540 Roadside,17.81162,57.18601,13.538
2023-01-24 20:00:00,Birmingham A4540 Roadside,17.51227,54.59835,16.604
2023-01-24 21:00:00,Birmingham A4540 Roadside,13.62065,56.90028,21.368
2023-01-24 22:00:00,Birmingham A4540 Roadside,13.22151,53.95374,22.17
2023-01-24 23:00:00,Birmingham A4540 Roadside,16.6641,47.53944,19.057
2023-01-25 00:00:00,Birmingham A4540 Roadside,18.06108,44.09631,13.561
2023-01-25 01:00:00,Birmingham A4540 Roadside,22.68446,34.61829,7.429
2023-01-25 02:00:00,Birmingham A4540 Roadside,35.19084,24.19457,5.802
2023-01-25 03:00:00,Birmingham A4540 Roadside,37.71873,15.4389,7.759
2023-01-25 04:00:00,Birmingham A4540 Roadside,21.15442,20.36262,12.123
2023-01-25 05:00:00,Birmingham A4540 Roadside,9.62925,29.45743,13.797
2023-01-25 06:00:00,Birmingham A4540 Roadside,6.88517,39.64298,12.736
2023-01-25 07:00:00,Birmingham A4540 Roadside,2.59441,53.27232,12.005
2023-01-25 08:00:00,Birmingham A4540 Roadside,2.44473,57.55621,11.627
2023-01-25 09:00:00,Birmingham A4540 Roadside,2.74409,57.64909,11.698
2023-01-25 10:00:00,Birmingham A4540 Roadside,6.23656,51.25326,10.377
2023-01-25 11:00:00,Birmingham A4540 Roadside,9.37979,50.71149,9.576
2023-01-25 12:00:00,Birmingham A4540 Roadside,9.62925,58.75959,10.377
2023-01-25 13:00:00,Birmingham A4540 Roadside,10.677,54.63977,10.212
2023-01-25 14:00:00,Birmingham A4540 Roadside,16.71399,52.56846,6.958
2023-01-25 15:00:00,Birmingham A4540 Roadside,16.51442,55.67518,7.311
2023-01-25 16:00:00,Birmingham A4540 Roadside,11.3256,58.53752,9.434
2023-01-25 17:00:00,Birmingham A4540 Roadside,20.35614,55.24537,6.84
2023-01-25 18:00:00,Birmingham A4540 Roadside,34.82497,42.37845,6.25
2023-01-25 19:00:00,Birmingham A4540 Roadside,42.15916,33.08501,7.429
2023-01-25 20:00:00,Birmingham A4540 Roadside,42.65809,32.58825,9.057
2023-01-25 21:00:00,Birmingham A4540 Roadside,35.12432,40.87966,9.882
2023-01-25 22:00:00,Birmingham A4540 Roadside,28.93765,45.57929,9.976
2023-01-25 23:00:00,Birmingham A4540 Roadside,25.39528,45.30537,9.859
2023-01-26 00:00:00,Birmingham A4540 Roadside,21.60345,46.80666,9.387
2023-01-26 01:00:00,Birmingham A4540 Roadside,26.07715,39.7504,9.646
2023-01-26 02:00:00,Birmingham A4540 Roadside,31.19944,29.97697,10.943
2023-01-26 03:00:00,Birmingham A4540 Roadside,31.38238,28.70983,12.429
2023-01-26 04:00:00,Birmingham A4540 Roadside,26.19356,28.87389,13.726
2023-01-26 05:00:00,Birmingham A4540 Roadside,17.91141,36.20508,14.151
2023-01-26 06:00:00,Birmingham A4540 Roadside,15.01764,39.7911,12.783
2023-01-26 07:00:00,Birmingham A4540 Roadside,7.13463,55.94846,11.486
2023-01-26 08:00:00,Birmingham A4540 Roadside,5.03914,63.61558,11.722
2023-01-26 09:00:00,Birmingham A4540 Roadside,4.59011,67.97556,10.684
2023-01-26 10:00:00,Birmingham A4540 Roadside,5.78753,71.78008,10.731
2023-01-26 11:00:00,Birmingham A4540 Roadside,11.07614,64.00739,8.278
2023-01-26 12:00:00,Birmingham A4540 Roadside,17.86152,51.10267,7.453
2023-01-26 13:00:00,Birmingham A4540 Roadside,39.16561,28.99048,6.486
2023-01-26 14:00:00,Birmingham A4540 Roadside,40.18009,28.99048,6.509
2023-01-26 15:00:00,Birmingham A4540 Roadside,42.50841,26.233,5.401
2023-01-26 16:00:00,Birmingham A4540 Roadside,42.50841,28.59924,5.896
2023-01-26 17:00:00,Birmingham A4540 Roadside,29.18711,42.10294,6.91
2023-01-26 18:00:00,Birmingham A4540 Roadside,36.12217,35.65319,4.222
2023-01-26 19:00:00,Birmingham A4540 Roadside,29.43658,41.05256,6.368
2023-01-26 20:00:00,Birmingham A4540 Roadside,36.42153,34.10931,6.014
2023-01-26 21:00:00,Birmingham A4540 Roadside,45.85121,25.12925,4.693
2023-01-26 22:00:00,Birmingham A4540 Roadside,40.26325,30.96921,5.991
2023-01-26 23:00:00,Birmingham A4540 Roadside,38.06798,29.81052,5.566
2023-01-27 00:00:00,Birmingham A4540 Roadside,25.84432,38.19018,8.184
2023-01-27 01:00:00,Birmingham A4540 Roadside,29.33679,34.22023,6.109
2023-01-27 02:00:00,Birmingham A4540 Roadside,41.64361,21.7808,4.41
2023-01-27 03:00:00,Birmingham A4540 Roadside,42.5583,18.76364,5.047
2023-01-27 04:00:00,Birmingham A4540 Roadside,48.29594,13.57608,6.179
2023-01-27 05:00:00,Birmingham A4540 Roadside,41.76002,18.87283,6.792
2023-01-27 06:00:00,Birmingham A4540 Roadside,41.80991,21.90895,6.415
2023-01-27 07:00:00,Birmingham A4540 Roadside,32.08088,35.15065,6.745
2023-01-27 08:00:00,Birmingham A4540 Roadside,25.69464,43.15362,7.642
2023-01-27 09:00:00,Birmingham A4540 Roadside,15.36689,54.86241,8.844
2023-01-27 10:00:00,Birmingham A4540 Roadside,23.9484,48.78944,9.151
2023-01-27 11:00:00,Birmingham A4540 Roadside,41.06153,34.82274,6.769
2023-01-27 12:00:00,Birmingham A4540 Roadside,48.04648,28.31169,6.132
2023-01-27 13:00:00,Birmingham A4540 Roadside,51.33938,27.70449,6.274
2023-01-27 14:00:00,Birmingham A4540 Roadside,49.19401,28.80755,6.816
2023-01-27 15:00:00,Birmingham A4540 Roadside,46.94884,30.18678,6.439
2023-01-27 16:00:00,Birmingham A4540 Roadside,51.83831,26.98685,6.439
2023-01-27 17:00:00,Birmingham A4540 Roadside,39.914,39.01835,9.623
2023-01-27 18:00:00,Birmingham A4540 Roadside,38.5669,37.41464,13.373
2023-01-27 19:00:00,Birmingham A4540 Roadside,50.34153,27.7044,10.024
2023-01-27 20:00:00,Birmingham A4540 Roadside,48.84476,26.65536,8.042
2023-01-27 21:00:00,Birmingham A4540 Roadside,31.33249,44.65677,10.165
2023-01-27 22:00:00,Birmingham A4540 Roadside,14.86797,62.87783,16.627
2023-01-27 23:00:00,Birmingham A4540 Roadside,29.78582,43.43801,16.58
