The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 25/06/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham A4540 Roadside",,,,,,"Edinburgh St Leonards",,,,,,"Leeds Centre",,,,,,"London Marylebone Road",,,,,,"Manchester Piccadilly",,,,,
Latitude,,52.476145,,,,,,55.945589,,,,,,53.803780,,,,,,51.522530,,,,,,53.481520,,,,,,
Longitude,,-1.874978,,,,,,-3.182186,,,,,,-1.546472,,,,,,-0.154611,,,,,,-2.237881,,,,,,
Site Type,,Urban Traffic,,,,,,Urban Background,,,,,,Urban Background,,,,,,Urban Traffic,,,,,,Urban Background,,,,,,
Zone,,West Midlands,,,,,,Central Scotland,,,,,,Yorkshire & Humberside,,,,,,Greater London,,,,,,North West & Merseyside,,,,,,
Agglomeration,,West Midlands Urban Area,,,,,,Edinburgh Urban Area,,,,,,West Yorkshire Urban Area,,,,,,Greater London Urban Area,,,,,,Greater Manchester Urban Area,,,,,,
Local Authority,,"Birmingham",,,,,,"Edinburgh",,,,,,"Leeds",,,,,,"Westminster",,,,,,"Manchester",,,,,,
Date,Time,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Ozone",Status,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status
2023-01-03,11:00:00,34.27615,V ugm-3,42.27679,V ugm-3,2.264,V ugm-3 (Ref.eq),61.11831,V ugm-3,4.97067,V ugm-3,1.627,V ugm-3 (Ref.eq),11.74964,V ugm-3,20.56913,V ugm-3,13.302,V ugm-3 (Ref.eq),22.75098,V ugm-3,54.50625,V ugm-3,19,V ugm-3 (BAM),36.62109,V ugm-3,31.82344,V ugm-3,3.42,V ugm-3 (Ref.eq)
2023-01-03,12:00:00,40.96174,V ugm-3,38.90131,V ugm-3,3.986,V ugm-3 (Ref.eq),61.16821,V ugm-3,5.31981,V ugm-3,1.91,V ugm-3 (Ref.eq),16.20821,V ugm-3,18.73023,V ugm-3,9.175,V ugm-3 (Ref.eq),22.55141,V ugm-3,52.02,V ugm-3,6,V ugm-3 (BAM),37.81852,V ugm-3,30.78374,V ugm-3,2.925,V ugm-3 (Ref.eq)
2023-01-03,13:00:00,45.55185,V ugm-3,33.61274,V ugm-3,2.995,V ugm-3 (Ref.eq),56.47831,V ugm-3,9.37533,V ugm-3,1.887,V ugm-3 (Ref.eq),25.54498,V ugm-3,27.79525,V ugm-3,5.189,V ugm-3 (Ref.eq),25.54496,V ugm-3,48.00375,V ugm-3,7,V ugm-3 (BAM),37.56905,V ugm-3,32.34245,V ugm-3,2.901,V ugm-3 (Ref.eq)
2023-01-03,14:00:00,43.05723,V ugm-3,33.35006,V ugm-3,3.042,V ugm-3 (Ref.eq),62.11616,V ugm-3,5.53778,V ugm-3,1.651,V ugm-3 (Ref.eq),24.81062,V ugm-3,21.63043,V ugm-3,7.028,V ugm-3 (Ref.eq),31.73163,V ugm-3,44.56125,V ugm-3,9,V ugm-3 (BAM),34.82497,V ugm-3,34.53669,V ugm-3,3.373,V ugm-3 (Ref.eq)
2023-01-03,15:00:00,50.09207,V ugm-3,25.22709,V ugm-3,4.646,V ugm-3 (Ref.eq),61.61724,V ugm-3,5.75665,V ugm-3,1.486,V ugm-3 (Ref.eq),13.84779,V ugm-3,19.42744,V ugm-3,11.038,V ugm-3 (Ref.eq),35.9226,V ugm-3,38.05875,V ugm-3,6,V ugm-3 (BAM),39.11572,V ugm-3,31.93763,V ugm-3,3.255,V ugm-3 (Ref.eq)
2023-01-03,16:00:00,51.83831,V ugm-3,24.36949,V ugm-3,4.198,V ugm-3 (Ref.eq),44.554,V ugm-3,24.16083,V ugm-3,1.792,V ugm-3 (Ref.eq),12.32663,V ugm-3,22.20175,V ugm-3,9.127,V ugm-3 (Ref.eq),36.52131,V ugm-3,38.82375,V ugm-3,8,V ugm-3 (BAM),42.65809,V ugm-3,25.98886,V ugm-3,2.689,V ugm-3 (Ref.eq)
2023-01-03,17:00:00,51.83831,V ugm-3,27.52228,V ugm-3,3.656,V ugm-3 (Ref.eq),37.56905,V ugm-3,22.37274,V ugm-3,1.722,V ugm-3 (Ref.eq),12.64136,V ugm-3,22.53936,V ugm-3,7.217,V ugm-3 (Ref.eq),35.52346,V ugm-3,39.78,V ugm-3,7,V ugm-3 (BAM),42.80777,V ugm-3,25.87324,V ugm-3,2.877,V ugm-3 (Ref.eq)
2023-01-03,18:00:00,55.72992,V ugm-3,23.14001,V ugm-3,2.146,V ugm-3 (Ref.eq),40.86196,V ugm-3,14.78417,V ugm-3,1.108,V ugm-3 (Ref.eq),30.42318,V ugm-3,17.87886,V ugm-3,4.859,V ugm-3 (Ref.eq),35.12432,V ugm-3,37.8675,V ugm-3,5,V ugm-3 (BAM),41.71013,V ugm-3,27.95287,V ugm-3,2.453,V ugm-3 (Ref.eq)
2023-01-03,19:00:00,58.47401,V ugm-3,18.32726,V ugm-3,1.58,V ugm-3 (Ref.eq),40.96174,V ugm-3,16.17844,V ugm-3,1.25,V ugm-3 (Ref.eq),58.85311,V ugm-3,5.13997,V ugm-3,1.439,V ugm-3 (Ref.eq),39.51486,V ugm-3,34.23375,V ugm-3,4,V ugm-3 (BAM),40.21336,V ugm-3,28.29877,V ugm-3,2.241,V ugm-3 (Ref.eq)
2023-01-03,20:00:00,56.22885,V ugm-3,16.3502,V ugm-3,1.604,V ugm-3 (Ref.eq),39.41508,V ugm-3,17.00968,V ugm-3,1.769,V ugm-3 (Ref.eq),61.73807,V ugm-3,4.46588,V ugm-3,1.415,V ugm-3 (Ref.eq),43.70583,V ugm-3,27.1575,V ugm-3,5,V ugm-3 (BAM),42.65809,V ugm-3,24.42915,V ugm-3,1.958,V ugm-3 (Ref.eq)
2023-01-03,21:00:00,54.5824,V ugm-3,16.29867,V ugm-3,1.745,V ugm-3 (Ref.eq),59.17251,V ugm-3,4.97156,V ugm-3,1.486,V ugm-3 (Ref.eq),63.15432,V ugm-3,No data,V ugm-3,1.462,V ugm-3 (Ref.eq),44.30454,V ugm-3,24.67125,V ugm-3,6,V ugm-3 (BAM),44.75357,V ugm-3,20.38626,V ugm-3,2.075,V ugm-3 (Ref.eq)
2023-01-03,22:00:00,59.62154,V ugm-3,13.62367,V ugm-3,1.321,V ugm-3 (Ref.eq),60.81896,V ugm-3,4.18676,V ugm-3,1.085,V ugm-3 (Ref.eq),67.77025,V ugm-3,No data,V ugm-3,0.873,V ugm-3 (Ref.eq),44.90325,V ugm-3,23.715,V ugm-3,6,V ugm-3 (BAM),43.70583,V ugm-3,20.96344,V ugm-3,2.028,V ugm-3 (Ref.eq)
2023-01-03,23:00:00,63.76262,V ugm-3,10.68578,V ugm-3,1.179,V ugm-3 (Ref.eq),60.22025,V ugm-3,4.70899,V ugm-3,0.708,V ugm-3 (Ref.eq),73.27789,V ugm-3,No data,V ugm-3,0.684,V ugm-3 (Ref.eq),48.29594,V ugm-3,23.3325,V ugm-3,6,V ugm-3 (BAM),44.75357,V ugm-3,19.05766,V ugm-3,1.486,V ugm-3 (Ref.eq)
2023-01-03,24:00:00,69.35058,V ugm-3,6.89231,V ugm-3,1.769,V ugm-3 (Ref.eq),57.02713,V ugm-3,6.14942,V ugm-3,1.038,V ugm-3 (Ref.eq),75.00887,V ugm-3,No data,V ugm-3,0.967,V ugm-3 (Ref.eq),55.28089,V ugm-3,15.10875,V ugm-3,12,V ugm-3 (BAM),45.15271,V ugm-3,20.96405,V ugm-3,1.368,V ugm-3 (Ref.eq)
2023-01-04,01:00:00,71.51258,V ugm-3,4.56063,V ugm-3,1.439,V ugm-3 (Ref.eq),68.91817,V ugm-3,1.22163,V ugm-3,0.472,V ugm-3 (Ref.eq),76.07442,V ugm-3,No data,V ugm-3,0.802,V ugm-3 (Ref.eq),59.47186,V ugm-3,12.04875,V ugm-3,7,V ugm-3 (BAM),51.8882,V ugm-3,12.15927,V ugm-3,1.108,V ugm-3 (Ref.eq)
2023-01-04,02:00:00,72.71,V ugm-3,3.1347,V ugm-3,1.203,V ugm-3 (Ref.eq),77.63273,V ugm-3,0.56704,V ugm-3,0.991,V ugm-3 (Ref.eq),76.91424,V ugm-3,3.43168,V ugm-3,1.698,V ugm-3 (Ref.eq),61.8667,V ugm-3,10.13625,V ugm-3,7,V ugm-3 (BAM),62.93107,V ugm-3,6.38708,V ugm-3,0.92,V ugm-3 (Ref.eq)
2023-01-04,03:00:00,72.14456,V ugm-3,3.95381,V ugm-3,0.825,V ugm-3 (Ref.eq),76.03617,V ugm-3,0.61094,V ugm-3,1.415,V ugm-3 (Ref.eq),76.42435,V ugm-3,4.56609,V ugm-3,2.406,V ugm-3 (Ref.eq),63.26369,V ugm-3,6.69375,V ugm-3,7,V ugm-3 (BAM),59.871,V ugm-3,5.65618,V ugm-3,0.637,V ugm-3 (Ref.eq)
2023-01-04,04:00:00,69.94929,V ugm-3,2.45783,V ugm-3,0.66,V ugm-3 (Ref.eq),76.18585,V ugm-3,0.56679,V ugm-3,2.17,V ugm-3 (Ref.eq),75.68949,V ugm-3,5.19846,V ugm-3,1.58,V ugm-3 (Ref.eq),61.46756,V ugm-3,6.885,V ugm-3,9,V ugm-3 (BAM),63.96219,V ugm-3,5.77151,V ugm-3,0.519,V ugm-3 (Ref.eq)
2023-01-04,05:00:00,66.40692,V ugm-3,7.00172,V ugm-3,0.354,V ugm-3 (Ref.eq),76.5351,V ugm-3,1.13432,V ugm-3,4.009,V ugm-3 (Ref.eq),79.78366,V ugm-3,4.17724,V ugm-3,2.075,V ugm-3 (Ref.eq),58.67358,V ugm-3,8.7975,V ugm-3,8,V ugm-3 (BAM),62.26584,V ugm-3,8.19535,V ugm-3,2.453,V ugm-3 (Ref.eq)
2023-01-04,06:00:00,63.41337,V ugm-3,15.28085,V ugm-3,1.085,V ugm-3 (Ref.eq),74.24004,V ugm-3,2.22499,V ugm-3,5.259,V ugm-3 (Ref.eq),77.00173,V ugm-3,6.02275,V ugm-3,2.877,V ugm-3 (Ref.eq),52.48691,V ugm-3,13.77,V ugm-3,6,V ugm-3 (BAM),55.43057,V ugm-3,12.81266,V ugm-3,4.363,V ugm-3 (Ref.eq)
2023-01-04,07:00:00,64.76047,V ugm-3,14.80198,V ugm-3,3.868,V ugm-3 (Ref.eq),73.69122,V ugm-3,3.14226,V ugm-3,3.325,V ugm-3 (Ref.eq),68.07855,V ugm-3,12.97102,V ugm-3,4.292,V ugm-3 (Ref.eq),44.30454,V ugm-3,25.43625,V ugm-3,5,V ugm-3 (BAM),54.28304,V ugm-3,16.16033,V ugm-3,6.274,V ugm-3 (Ref.eq)
2023-01-04,08:00:00,62.96434,V ugm-3,19.61339,V ugm-3,7.642,V ugm-3 (Ref.eq),71.14671,V ugm-3,3.53498,V ugm-3,4.67,V ugm-3 (Ref.eq),65.45409,V ugm-3,16.08044,V ugm-3,6.014,V ugm-3 (Ref.eq),29.9355,V ugm-3,35.955,V ugm-3,6,V ugm-3 (BAM),50.94024,V ugm-3,21.70161,V ugm-3,8.019,V ugm-3 (Ref.eq)
2023-01-04,09:00:00,57.82541,V ugm-3,22.97884,V ugm-3,7.642,V ugm-3 (Ref.eq),65.05982,V ugm-3,4.75692,V ugm-3,4.269,V ugm-3 (Ref.eq),64.66675,V ugm-3,14.96017,V ugm-3,6.439,V ugm-3 (Ref.eq),26.14367,V ugm-3,45.9,V ugm-3,7,V ugm-3 (BAM),42.70798,V ugm-3,27.99391,V ugm-3,9.269,V ugm-3 (Ref.eq)
2023-01-04,10:00:00,51.78842,V ugm-3,27.36205,V ugm-3,7.264,V ugm-3 (Ref.eq),60.36993,V ugm-3,7.06996,V ugm-3,4.198,V ugm-3 (Ref.eq),63.4595,V ugm-3,12.67454,V ugm-3,5.849,V ugm-3 (Ref.eq),23.9484,V ugm-3,45.5175,V ugm-3,8,V ugm-3 (BAM),37.96819,V ugm-3,32.26556,V ugm-3,7.877,V ugm-3 (Ref.eq)
2023-01-04,11:00:00,48.14626,V ugm-3,27.20948,V ugm-3,8.514,V ugm-3 (Ref.eq),57.27659,V ugm-3,7.41872,V ugm-3,3.915,V ugm-3 (Ref.eq),64.9292,V ugm-3,10.82803,V ugm-3,5.66,V ugm-3 (Ref.eq),No data,V ugm-3,No data,V ugm-3,9,V ugm-3 (BAM),42.45852,V ugm-3,25.74307,V ugm-3,8.962,V ugm-3 (Ref.eq)
2023-01-04,12:00:00,52.08777,V ugm-3,20.31142,V ugm-3,5.684,V ugm-3 (Ref.eq),56.97724,V ugm-3,7.94259,V ugm-3,4.127,V ugm-3 (Ref.eq),62.61967,V ugm-3,11.02078,V ugm-3,5.165,V ugm-3 (Ref.eq),23.9484,V ugm-3,43.79625,V ugm-3,No data,V ugm-3 (BAM),38.86626,V ugm-3,26.66691,V ugm-3,9.151,V ugm-3 (Ref.eq)
2023-01-04,13:00:00,51.18971,V ugm-3,20.09758,V ugm-3,7.17,V ugm-3 (Ref.eq),56.42842,V ugm-3,12.21991,V ugm-3,2.901,V ugm-3 (Ref.eq),62.35723,V ugm-3,11.94362,V ugm-3,5.92,V ugm-3 (Ref.eq),25.74453,V ugm-3,48.195,V ugm-3,15,V ugm-3 (BAM),43.45637,V ugm-3,20.14378,V ugm-3,8.821,V ugm-3 (Ref.eq)
2023-01-04,14:00:00,53.03573,V ugm-3,16.24956,V ugm-3,8.137,V ugm-3 (Ref.eq),49.74282,V ugm-3,16.84617,V ugm-3,1.58,V ugm-3 (Ref.eq),62.40972,V ugm-3,12.86696,V ugm-3,5.731,V ugm-3 (Ref.eq),24.34754,V ugm-3,50.29875,V ugm-3,11,V ugm-3 (BAM),44.554,V ugm-3,17.66241,V ugm-3,6.91,V ugm-3 (Ref.eq)
2023-01-04,15:00:00,49.79272,V ugm-3,21.27495,V ugm-3,9.835,V ugm-3 (Ref.eq),45.20261,V ugm-3,17.71905,V ugm-3,0.92,V ugm-3 (Ref.eq),60.67757,V ugm-3,12.18765,V ugm-3,3.986,V ugm-3 (Ref.eq),25.14582,V ugm-3,44.37,V ugm-3,8,V ugm-3 (BAM),41.46067,V ugm-3,19.27825,V ugm-3,6.698,V ugm-3 (Ref.eq)
2023-01-04,16:00:00,51.18971,V ugm-3,18.22241,V ugm-3,7.123,V ugm-3 (Ref.eq),50.29164,V ugm-3,16.93403,V ugm-3,0.708,V ugm-3 (Ref.eq),59.15538,V ugm-3,12.86879,V ugm-3,4.764,V ugm-3 (Ref.eq),24.34754,V ugm-3,47.62125,V ugm-3,11,V ugm-3 (BAM),42.70798,V ugm-3,19.22054,V ugm-3,6.722,V ugm-3 (Ref.eq)
2023-01-04,17:00:00,46.40003,V ugm-3,22.01796,V ugm-3,6.156,V ugm-3 (Ref.eq),43.2568,V ugm-3,23.04564,V ugm-3,1.321,V ugm-3 (Ref.eq),57.16079,V ugm-3,16.85045,V ugm-3,5.189,V ugm-3 (Ref.eq),25.74453,V ugm-3,43.9875,V ugm-3,12,V ugm-3 (BAM),41.46067,V ugm-3,19.97004,V ugm-3,6.91,V ugm-3 (Ref.eq)
2023-01-04,18:00:00,45.10282,V ugm-3,23.89063,V ugm-3,6.085,V ugm-3 (Ref.eq),39.914,V ugm-3,23.26442,V ugm-3,2.264,V ugm-3 (Ref.eq),54.6938,V ugm-3,16.26785,V ugm-3,5.425,V ugm-3 (Ref.eq),23.34969,V ugm-3,45.32625,V ugm-3,13,V ugm-3 (BAM),40.26325,V ugm-3,23.3763,V ugm-3,6.627,V ugm-3 (Ref.eq)
2023-01-04,19:00:00,46.99874,V ugm-3,19.23679,V ugm-3,6.698,V ugm-3 (Ref.eq),40.26325,V ugm-3,22.43575,V ugm-3,3.066,V ugm-3 (Ref.eq),55.79607,V ugm-3,12.52956,V ugm-3,5.189,V ugm-3 (Ref.eq),22.55141,V ugm-3,51.06375,V ugm-3,19,V ugm-3 (BAM),43.95529,V ugm-3,16.5647,V ugm-3,6.84,V ugm-3 (Ref.eq)
2023-01-04,20:00:00,43.10712,V ugm-3,21.80398,V ugm-3,7.264,V ugm-3 (Ref.eq),49.14411,V ugm-3,13.9672,V ugm-3,2.901,V ugm-3 (Ref.eq),56.16349,V ugm-3,10.68538,V ugm-3,4.764,V ugm-3 (Ref.eq),25.74453,V ugm-3,43.79625,V ugm-3,11,V ugm-3 (BAM),44.20476,V ugm-3,15.29464,V ugm-3,7.406,V ugm-3 (Ref.eq)
2023-01-04,21:00:00,48.39573,V ugm-3,16.30046,V ugm-3,6.274,V ugm-3 (Ref.eq),50.24175,V ugm-3,14.09823,V ugm-3,3.184,V ugm-3 (Ref.eq),56.47843,V ugm-3,16.41684,V ugm-3,5.542,V ugm-3 (Ref.eq),25.9441,V ugm-3,43.41375,V ugm-3,17,V ugm-3 (BAM),42.35873,V ugm-3,15.75615,V ugm-3,7.123,V ugm-3 (Ref.eq)
2023-01-04,22:00:00,49.14411,V ugm-3,15.60321,V ugm-3,5.519,V ugm-3 (Ref.eq),45.55185,V ugm-3,16.9363,V ugm-3,2.948,V ugm-3 (Ref.eq),57.37075,V ugm-3,17.97305,V ugm-3,3.16,V ugm-3 (Ref.eq),30.93335,V ugm-3,31.7475,V ugm-3,15,V ugm-3 (BAM),48.94454,V ugm-3,10.9661,V ugm-3,6.109,V ugm-3 (Ref.eq)
2023-01-04,23:00:00,48.84476,V ugm-3,15.87277,V ugm-3,5.283,V ugm-3 (Ref.eq),48.99444,V ugm-3,13.13859,V ugm-3,2.406,V ugm-3 (Ref.eq),58.31555,V ugm-3,21.61914,V ugm-3,3.962,V ugm-3 (Ref.eq),28.73808,V ugm-3,31.93875,V ugm-3,11,V ugm-3 (BAM),50.39143,V ugm-3,10.27349,V ugm-3,4.458,V ugm-3 (Ref.eq)
2023-01-04,24:00:00,54.08347,V ugm-3,8.76328,V ugm-3,6.958,V ugm-3 (Ref.eq),51.08992,V ugm-3,9.47129,V ugm-3,2.123,V ugm-3 (Ref.eq),60.20517,V ugm-3,17.43856,V ugm-3,4.175,V ugm-3 (Ref.eq),31.33249,V ugm-3,33.08625,V ugm-3,17,V ugm-3 (BAM),52.48691,V ugm-3,8.36887,V ugm-3,4.67,V ugm-3 (Ref.eq)
2023-01-05,01:00:00,54.7487,V ugm-3,7.62604,V ugm-3,6.745,V ugm-3 (Ref.eq),53.68433,V ugm-3,5.88199,V ugm-3,1.557,V ugm-3 (Ref.eq),62.53946,V ugm-3,16.07614,V ugm-3,4.458,V ugm-3 (Ref.eq),34.92475,V ugm-3,30.9825,V ugm-3,12,V ugm-3 (BAM),53.81738,V ugm-3,6.15312,V ugm-3,5.825,V ugm-3 (Ref.eq)
2023-01-05,02:00:00,56.21222,V ugm-3,5.70009,V ugm-3,6.392,V ugm-3 (Ref.eq),59.93752,V ugm-3,3.27595,V ugm-3,1.462,V ugm-3 (Ref.eq),63.23979,V ugm-3,11.60471,V ugm-3,3.726,V ugm-3 (Ref.eq),38.11787,V ugm-3,21.61125,V ugm-3,15,V ugm-3 (BAM),51.95472,V ugm-3,7.61385,V ugm-3,6.203,V ugm-3 (Ref.eq)
2023-01-05,03:00:00,54.73207,V ugm-3,5.02304,V ugm-3,7.264,V ugm-3 (Ref.eq),60.61939,V ugm-3,3.53803,V ugm-3,1.297,V ugm-3 (Ref.eq),63.39737,V ugm-3,13.32289,V ugm-3,3.726,V ugm-3 (Ref.eq),39.11572,V ugm-3,19.125,V ugm-3,15,V ugm-3 (BAM),51.13981,V ugm-3,7.67147,V ugm-3,6.557,V ugm-3 (Ref.eq)
2023-01-05,04:00:00,51.68863,V ugm-3,8.92572,V ugm-3,7.807,V ugm-3 (Ref.eq),64.71057,V ugm-3,2.35832,V ugm-3,0.849,V ugm-3 (Ref.eq),63.92261,V ugm-3,11.96225,V ugm-3,4.387,V ugm-3 (Ref.eq),41.9097,V ugm-3,14.34375,V ugm-3,9,V ugm-3 (BAM),49.59315,V ugm-3,8.13301,V ugm-3,6.84,V ugm-3 (Ref.eq)
2023-01-05,05:00:00,46.74927,V ugm-3,13.14536,V ugm-3,8.609,V ugm-3 (Ref.eq),64.96004,V ugm-3,2.31472,V ugm-3,0.613,V ugm-3 (Ref.eq),57.82974,V ugm-3,21.34342,V ugm-3,4.693,V ugm-3 (Ref.eq),37.51916,V ugm-3,18.93375,V ugm-3,13,V ugm-3 (BAM),44.30454,V ugm-3,12.51659,V ugm-3,6.769,V ugm-3 (Ref.eq)
2023-01-05,06:00:00,36.42153,V ugm-3,27.15627,V ugm-3,10.212,V ugm-3 (Ref.eq),61.61724,V ugm-3,3.49434,V ugm-3,0.613,V ugm-3 (Ref.eq),51.3692,V ugm-3,20.21816,V ugm-3,5.165,V ugm-3 (Ref.eq),28.93765,V ugm-3,30.6,V ugm-3,14,V ugm-3 (BAM),37.07013,V ugm-3,16.32395,V ugm-3,4.575,V ugm-3 (Ref.eq)
2023-01-05,07:00:00,26.54281,V ugm-3,41.48769,V ugm-3,12.028,V ugm-3 (Ref.eq),57.77552,V ugm-3,6.2025,V ugm-3,0.778,V ugm-3 (Ref.eq),48.27024,V ugm-3,17.93601,V ugm-3,5.425,V ugm-3 (Ref.eq),22.75098,V ugm-3,38.6325,V ugm-3,14,V ugm-3 (BAM),24.99614,V ugm-3,33.05478,V ugm-3,5.519,V ugm-3 (Ref.eq)
2023-01-05,08:00:00,29.68604,V ugm-3,38.23063,V ugm-3,11.675,V ugm-3 (Ref.eq),39.86411,V ugm-3,28.87121,V ugm-3,0.873,V ugm-3 (Ref.eq),31.67242,V ugm-3,32.02843,V ugm-3,6.745,V ugm-3 (Ref.eq),18.56001,V ugm-3,45.32625,V ugm-3,13,V ugm-3 (BAM),17.46238,V ugm-3,45.80495,V ugm-3,6.321,V ugm-3 (Ref.eq)
2023-01-05,09:00:00,27.88991,V ugm-3,42.12822,V ugm-3,12.311,V ugm-3 (Ref.eq),12.6727,V ugm-3,49.51829,V ugm-3,1.462,V ugm-3 (Ref.eq),14.23421,V ugm-3,50.02251,V ugm-3,6.792,V ugm-3 (Ref.eq),11.77463,V ugm-3,50.49,V ugm-3,12,V ugm-3 (BAM),8.6314,V ugm-3,58.90686,V ugm-3,8.514,V ugm-3 (Ref.eq)
2023-01-05,10:00:00,24.44733,V ugm-3,44.69522,V ugm-3,9.033,V ugm-3 (Ref.eq),14.81807,V ugm-3,42.92527,V ugm-3,1.745,V ugm-3 (Ref.eq),10.13728,V ugm-3,55.23201,V ugm-3,8.656,V ugm-3 (Ref.eq),11.77463,V ugm-3,51.44625,V ugm-3,10,V ugm-3 (BAM),7.93291,V ugm-3,61.67485,V ugm-3,9.269,V ugm-3 (Ref.eq)
2023-01-05,11:00:00,26.49292,V ugm-3,48.44611,V ugm-3,4.269,V ugm-3 (Ref.eq),33.9269,V ugm-3,16.55339,V ugm-3,1.014,V ugm-3 (Ref.eq),10.8201,V ugm-3,49.74828,V ugm-3,8.467,V ugm-3 (Ref.eq),17.9613,V ugm-3,47.0475,V ugm-3,9,V ugm-3 (BAM),22.05249,V ugm-3,39.34559,V ugm-3,5.377,V ugm-3 (Ref.eq)
2023-01-05,12:00:00,35.17421,V ugm-3,38.48904,V ugm-3,3.514,V ugm-3 (Ref.eq),38.81636,V ugm-3,16.68295,V ugm-3,2.028,V ugm-3 (Ref.eq),14.4443,V ugm-3,46.53941,V ugm-3,7.5,V ugm-3 (Ref.eq),19.75743,V ugm-3,47.0475,V ugm-3,9,V ugm-3 (BAM),25.54496,V ugm-3,34.09567,V ugm-3,4.292,V ugm-3 (Ref.eq)
2023-01-05,13:00:00,38.11787,V ugm-3,35.4895,V ugm-3,3.986,V ugm-3 (Ref.eq),37.12002,V ugm-3,18.16795,V ugm-3,2.783,V ugm-3 (Ref.eq),17.01802,V ugm-3,47.31379,V ugm-3,7.783,V ugm-3 (Ref.eq),20.55571,V ugm-3,48.195,V ugm-3,10,V ugm-3 (BAM),No data,V ugm-3,No data,V ugm-3,6.509,V ugm-3 (Ref.eq)
2023-01-05,14:00:00,48.5953,V ugm-3,29.77067,V ugm-3,3.703,V ugm-3 (Ref.eq),42.80777,V ugm-3,12.66572,V ugm-3,1.863,V ugm-3 (Ref.eq),21.16747,V ugm-3,49.42817,V ugm-3,7.948,V ugm-3 (Ref.eq),25.34539,V ugm-3,47.43,V ugm-3,9,V ugm-3 (BAM),37.58568,V ugm-3,30.3055,V ugm-3,6.226,V ugm-3 (Ref.eq)
2023-01-05,15:00:00,50.94024,V ugm-3,24.37634,V ugm-3,2.382,V ugm-3 (Ref.eq),42.30884,V ugm-3,13.49569,V ugm-3,2.712,V ugm-3 (Ref.eq),48.42781,V ugm-3,27.65469,V ugm-3,4.175,V ugm-3 (Ref.eq),26.34324,V ugm-3,50.68125,V ugm-3,8,V ugm-3 (BAM),40.31314,V ugm-3,30.40081,V ugm-3,5.071,V ugm-3 (Ref.eq)
2023-01-05,16:00:00,38.96604,V ugm-3,37.31022,V ugm-3,3.915,V ugm-3 (Ref.eq),56.47831,V ugm-3,7.68769,V ugm-3,1.958,V ugm-3 (Ref.eq),48.27024,V ugm-3,29.35232,V ugm-3,3.703,V ugm-3 (Ref.eq),27.74023,V ugm-3,48.76875,V ugm-3,11,V ugm-3 (BAM),36.82067,V ugm-3,32.18826,V ugm-3,4.175,V ugm-3 (Ref.eq)
2023-01-05,17:00:00,37.76862,V ugm-3,47.94062,V ugm-3,3.656,V ugm-3 (Ref.eq),65.65853,V ugm-3,4.93526,V ugm-3,2.382,V ugm-3 (Ref.eq),49.16316,V ugm-3,28.96149,V ugm-3,3.703,V ugm-3 (Ref.eq),34.12647,V ugm-3,38.6325,V ugm-3,9,V ugm-3 (BAM),37.46927,V ugm-3,34.72649,V ugm-3,4.198,V ugm-3 (Ref.eq)
2023-01-05,18:00:00,36.72088,V ugm-3,41.53642,V ugm-3,3.255,V ugm-3 (Ref.eq),65.60864,V ugm-3,5.37199,V ugm-3,1.863,V ugm-3 (Ref.eq),58.61762,V ugm-3,20.36095,V ugm-3,3.396,V ugm-3 (Ref.eq),31.13292,V ugm-3,55.845,V ugm-3,10,V ugm-3 (BAM),38.21766,V ugm-3,32.07252,V ugm-3,4.929,V ugm-3 (Ref.eq)
2023-01-05,19:00:00,47.8968,V ugm-3,28.81042,V ugm-3,2.689,V ugm-3 (Ref.eq),66.90584,V ugm-3,5.06647,V ugm-3,1.816,V ugm-3 (Ref.eq),66.864,V ugm-3,11.76076,V ugm-3,3.632,V ugm-3 (Ref.eq),37.31959,V ugm-3,33.85125,V ugm-3,10,V ugm-3 (BAM),38.31744,V ugm-3,31.72633,V ugm-3,5.094,V ugm-3 (Ref.eq)
2023-01-05,20:00:00,52.68648,V ugm-3,18.97394,V ugm-3,3.208,V ugm-3 (Ref.eq),65.40907,V ugm-3,6.33225,V ugm-3,2.665,V ugm-3 (Ref.eq),69.85791,V ugm-3,10.10986,V ugm-3,3.137,V ugm-3 (Ref.eq),36.92045,V ugm-3,38.6325,V ugm-3,11,V ugm-3 (BAM),44.65379,V ugm-3,26.18833,V ugm-3,3.632,V ugm-3 (Ref.eq)
